video_id,start,duration,text
ru44DngJYoA,908.48,3.84,"speech, smaller body language, and then"
ru44DngJYoA,910.72,3.84,all of a sudden people interrupt them.
ru44DngJYoA,912.32,4.319,Absolutely. Or talk over them just
ru44DngJYoA,914.56,3.279,completely ignored. So I say I often say
ru44DngJYoA,916.639,3.32,"to my students, the reason people"
ru44DngJYoA,917.839,4.201,interrupt you is because you're easy to
ru44DngJYoA,919.959,4.281,interrupt. Create a bit of that
ru44DngJYoA,922.04,4.76,"friction, right? Create a little bit of"
ru44DngJYoA,924.24,4.48,"that authority. And then again, they try"
ru44DngJYoA,926.8,3.12,"it. It feels a little bit, again, they"
ru44DngJYoA,928.72,2.32,"say fake and phony, but I'm like,"
ru44DngJYoA,929.92,2.8,"reframe it, reframe it. It's just"
ru44DngJYoA,931.04,2.56,unfamiliar. And then they start to do
ru44DngJYoA,932.72,2.559,"it. They go, ""Oh, it felt really"
ru44DngJYoA,933.6,4.32,"unfamiliar."" V, but the moment they do"
ru44DngJYoA,935.279,4.24,"it, they go, ""Wow."" People like just"
ru44DngJYoA,937.92,2.8,"from standing alone, V, I felt like I"
ru44DngJYoA,939.519,2.56,stood. I just had a bit of volume. I
ru44DngJYoA,940.72,3.52,"didn't even use my body language, but"
ru44DngJYoA,942.079,4.88,already people are not interrupting me.
ru44DngJYoA,944.24,5.279,"So again, it just goes to show that how"
ru44DngJYoA,946.959,3.921,you use your instrument and your voice
ru44DngJYoA,949.519,3.281,lets other people know how they can
ru44DngJYoA,950.88,3.759,"treat you. Yeah, that's such a great"
ru44DngJYoA,952.8,3.599,point. It's so true. And I hope everyone
ru44DngJYoA,954.639,4.961,"who's listening and watching right now,"
ru44DngJYoA,956.399,6.0,"I want you to rewind back, right? Go"
ru44DngJYoA,959.6,4.239,backwards. the last five minutes.
ru44DngJYoA,962.399,3.36,Everything that Vin said from the point
ru44DngJYoA,963.839,4.0,of self-awareness through to just now
ru44DngJYoA,965.759,3.681,"and practice it in your next meeting,"
ru44DngJYoA,967.839,2.961,right? Listen to yourself in a meeting.
ru44DngJYoA,969.44,3.839,Even record yourself while you're in a
ru44DngJYoA,970.8,4.32,"meeting as you are normally, as you are"
ru44DngJYoA,973.279,3.36,"right now, and then go listen back to"
ru44DngJYoA,975.12,4.159,that and then apply what Vin was saying
ru44DngJYoA,976.639,5.361,because it's so interesting to me how
ru44DngJYoA,979.279,4.401,daily our communication is impacting our
ru44DngJYoA,982.0,3.92,lives. And we think we're not getting
ru44DngJYoA,983.68,4.399,promoted because we're not networking or
ru44DngJYoA,985.92,3.68,"we're notically brilliant, technically"
ru44DngJYoA,988.079,2.88,great or whatever it may be. Or maybe
ru44DngJYoA,989.6,2.64,"you're sitting there going, J, I'm"
ru44DngJYoA,990.959,2.601,actually one of the best in the company
ru44DngJYoA,992.24,4.719,when it comes to
ru44DngJYoA,993.56,6.04,XYZ. But now I realize that it's my
ru44DngJYoA,996.959,4.961,"ability to coach people, guide people"
ru44DngJYoA,999.6,5.039,because I have that influence. I wanted
ru44DngJYoA,1001.92,4.719,"to ask you, how does an introvert get"
ru44DngJYoA,1004.639,3.361,the courage to do what you just said?
ru44DngJYoA,1006.639,3.64,Because I'm sure there's a lot of people
ru44DngJYoA,1008.0,4.24,"listening right now, they're introverted"
ru44DngJYoA,1010.279,4.041,"naturally. I mean, do you even believe"
ru44DngJYoA,1012.24,3.92,in introverts or is that also a practice
ru44DngJYoA,1014.32,3.519,"behavior? Well, there definitely is a"
ru44DngJYoA,1016.16,3.2,"difference. Obviously, I asked my vocal"
ru44DngJYoA,1017.839,2.56,"teacher the the same thing. I said,"
ru44DngJYoA,1019.36,2.8,"""What's the difference between an"
ru44DngJYoA,1020.399,3.241,"introvert and extrovert?"" And she goes,"
ru44DngJYoA,1022.16,3.519,"""The key thing is just how they get"
ru44DngJYoA,1023.64,3.72,energy. Are you introverted or are you
ru44DngJYoA,1025.679,3.041,"extroverted?"" I mean, I I I know I'm"
ru44DngJYoA,1027.36,2.479,very extroverted. I get energy from
ru44DngJYoA,1028.72,2.479,"being around people, but she goes,"
ru44DngJYoA,1029.839,2.561,"""Introverts, they lose energy once"
ru44DngJYoA,1031.199,2.72,"they're around people."" So, she goes,"
ru44DngJYoA,1032.4,4.159,"""Look, that's the key difference. Now,"
ru44DngJYoA,1033.919,5.04,"let me ask you a question. A pianist, if"
ru44DngJYoA,1036.559,4.24,"they're an extrovert, would they play"
ru44DngJYoA,1038.959,2.72,"differently to an introvert?"" And I had"
ru44DngJYoA,1040.799,2.081,to think about that for a while because
ru44DngJYoA,1041.679,3.36,"I thought, ""Surely this is a trick"
ru44DngJYoA,1042.88,4.0,"question."" And I I said, ""Yes."" and she"
ru44DngJYoA,1045.039,3.441,"goes, ""No, you're an idiot. There's no"
ru44DngJYoA,1046.88,2.799,difference. You will not be able to tell
ru44DngJYoA,1048.48,2.88,who it is an introvert and who is an
ru44DngJYoA,1049.679,3.921,extrovert if you listen to a pianist.
ru44DngJYoA,1051.36,4.36,Great music is great music. Your voice
ru44DngJYoA,1053.6,4.319,is an instrument. Great music is great
ru44DngJYoA,1055.72,4.68,"music."" She goes, ""The only difference"
ru44DngJYoA,1057.919,4.64,is introverts have to be highly
ru44DngJYoA,1060.4,3.76,strategic with when they play their
ru44DngJYoA,1062.559,3.12,instrument. Extroverts can play their
ru44DngJYoA,1064.16,2.96,instrument all day. It's more difficult
ru44DngJYoA,1065.679,3.12,for an introvert because you have to be
ru44DngJYoA,1067.12,4.24,highly selective when you play your
ru44DngJYoA,1068.799,4.24,"instrument."" It's an excuse that I think"
ru44DngJYoA,1071.36,3.439,some of my friends who are introverted
ru44DngJYoA,1073.039,3.441,used to give and where they say oh
ru44DngJYoA,1074.799,3.521,because I'm introvert I'm not going to
ru44DngJYoA,1076.48,5.28,play my instrument well at all. And it's
ru44DngJYoA,1078.32,4.479,like no no no you still have energy you
ru44DngJYoA,1081.76,2.56,just have to use it much more
ru44DngJYoA,1082.799,3.76,strategically and you have to be highly
ru44DngJYoA,1084.32,3.68,aware of how you can rejuvenate that
ru44DngJYoA,1086.559,3.201,"energy. Yes, you have to be very"
ru44DngJYoA,1088.0,3.039,conscious. It's harder for introverts.
ru44DngJYoA,1089.76,3.36,It is harder for introverts to
ru44DngJYoA,1091.039,3.841,"acknowledge that. However, if you've got"
ru44DngJYoA,1093.12,3.84,great ways to be able to rejuvenate your
ru44DngJYoA,1094.88,3.52,"energy and you have good menu items,"
ru44DngJYoA,1096.96,3.16,like good things you can go and snack on
ru44DngJYoA,1098.4,4.56,and recreate some of that energy and
ru44DngJYoA,1100.12,4.439,"rejuvenate, then you still have to learn"
ru44DngJYoA,1102.96,3.04,how to play your instrument well.
ru44DngJYoA,1104.559,3.041,"Otherwise, you will become that person"
ru44DngJYoA,1106.0,3.2,"that, and again, the majority of my"
ru44DngJYoA,1107.6,5.04,students are the person you described.
ru44DngJYoA,1109.2,5.2,It's the I'm way smarter than John. I'm
ru44DngJYoA,1112.64,4.159,"way smarter than Sarah, but why did they"
ru44DngJYoA,1114.4,3.84,get the promotion? Why didn't I get it?
ru44DngJYoA,1116.799,3.681,"Well, it's because if you are"
ru44DngJYoA,1118.24,4.4,"technically 10 out of 10, but your"
ru44DngJYoA,1120.48,3.84,"communication skills are a 3 out of 10,"
ru44DngJYoA,1122.64,3.12,do you think your organization perceives
ru44DngJYoA,1124.32,3.2,you to be a 10 out of 10 or a three out
ru44DngJYoA,1125.76,3.6,of 10? You are only as good as you can
ru44DngJYoA,1127.52,3.519,"communicate. So, as you improve your"
ru44DngJYoA,1129.36,4.16,"communication skills, you start to shine"
ru44DngJYoA,1131.039,3.601,your light more brightly in the world.
ru44DngJYoA,1133.52,2.32,Whereas a lot of my students tend to
ru44DngJYoA,1134.64,2.56,"think, oh, but it's my boss's"
ru44DngJYoA,1135.84,3.44,responsibility to see the brilliance in
ru44DngJYoA,1137.2,5.28,"me. No, no, it's not. It's your"
ru44DngJYoA,1139.28,5.519,"responsibility to shine brightly, not"
ru44DngJYoA,1142.48,5.04,their responsibility. Yeah. So when you
ru44DngJYoA,1144.799,4.321,"take it upon yourself, things change."
ru44DngJYoA,1147.52,3.12,"Filler words as well. And so like, do"
ru44DngJYoA,1149.12,2.64,you know what I mean? We do that because
ru44DngJYoA,1150.64,3.76,we don't understand the power of the
ru44DngJYoA,1151.76,4.48,pause. Whereas the pause allows people
ru44DngJYoA,1154.4,3.68,to process what you're saying. If
ru44DngJYoA,1156.24,4.24,there's one thing you do if you listen
ru44DngJYoA,1158.08,4.479,to this episode is record a video of
ru44DngJYoA,1160.48,4.16,yourself and and you'll thank Jay and I
ru44DngJYoA,1162.559,4.24,later because you'll see things that you
ru44DngJYoA,1164.64,3.44,"didn't realize. You know, the reason we"
ru44DngJYoA,1166.799,3.201,hate the sound of our voice is because
ru44DngJYoA,1168.08,3.2,"when we hear ourselves on recording,"
ru44DngJYoA,1170.0,2.799,that's not what how we sound to
ru44DngJYoA,1171.28,3.04,ourselves. And the reason you have a
ru44DngJYoA,1172.799,4.081,different sounding voice to yourself is
ru44DngJYoA,1174.32,4.719,"when you're speaking, the vibrations go"
ru44DngJYoA,1176.88,4.48,through your bones and your muscles and
ru44DngJYoA,1179.039,4.401,"then it hits your ears. You know, one"
ru44DngJYoA,1181.36,5.08,thing I've learned on my journey is that
ru44DngJYoA,1183.44,6.08,education has the power to transform
ru44DngJYoA,1186.44,5.479,"lives. But for many, traditional college"
ru44DngJYoA,1189.52,5.68,just doesn't work with busy schedules
ru44DngJYoA,1191.919,6.161,and financial realities. American Public
ru44DngJYoA,1195.2,5.359,"University is designed to fit your life,"
ru44DngJYoA,1198.08,4.959,not the other way around. With more than
ru44DngJYoA,1200.559,6.24,200 online degree programs to choose
ru44DngJYoA,1203.039,6.721,"from, APU's eight-week courses start"
ru44DngJYoA,1206.799,6.321,every month. But what really stands out
ru44DngJYoA,1209.76,5.68,is the incredible value APU provides.
ru44DngJYoA,1213.12,6.08,Beyond their already competitive tuition
ru44DngJYoA,1215.44,6.8,"rates, APU eliminates out-ofpocket costs"
ru44DngJYoA,1219.2,5.12,like application fees and ebooks. And
ru44DngJYoA,1222.24,4.4,most students can take advantage of
ru44DngJYoA,1224.32,5.96,their opportunity grant which gives you
ru44DngJYoA,1226.64,6.399,10% off undergraduate and M's level
ru44DngJYoA,1230.28,5.0,"tuition. Plus, you get access to"
ru44DngJYoA,1233.039,4.481,comprehensive career and mental health
ru44DngJYoA,1235.28,4.32,resources to support your entire
ru44DngJYoA,1237.52,4.32,education journey. Whether you're
ru44DngJYoA,1239.6,4.72,"looking to expand your knowledge, pivot"
ru44DngJYoA,1241.84,4.8,"to something new, or finally complete"
ru44DngJYoA,1244.32,4.8,"that degree you started years ago,"
ru44DngJYoA,1246.64,5.2,American Public University makes it
ru44DngJYoA,1249.12,5.439,"possible. Remember, investing in"
ru44DngJYoA,1251.84,7.199,yourself is always worth it. Take the
ru44DngJYoA,1254.559,4.48,next step in your journey by visiting
ru44DngJYoA,1260.84,5.0,apu.apus.edu. There's such a need for
ru44DngJYoA,1263.039,4.401,ownership and accountability for our
ru44DngJYoA,1265.84,3.28,"lives. Because like you said, and I've"
ru44DngJYoA,1267.44,3.84,I've for a long time believed that
ru44DngJYoA,1269.12,4.48,someone was going to come and spot my
ru44DngJYoA,1271.28,4.96,talent and see it and nurture it and
ru44DngJYoA,1273.6,5.199,help me build up. And I realized no one
ru44DngJYoA,1276.24,4.4,was coming and that no one could see it
ru44DngJYoA,1278.799,3.521,because they were too busy in their own
ru44DngJYoA,1280.64,3.919,lives. It's not that they were bad
ru44DngJYoA,1282.32,4.96,people or they were bitter or they were
ru44DngJYoA,1284.559,5.041,wrong or they were not able to spot
ru44DngJYoA,1287.28,4.56,talent. Everyone was busy. People were
ru44DngJYoA,1289.6,4.16,just busy in their dayto-day. They don't
ru44DngJYoA,1291.84,4.24,have time to spot your skill and your
ru44DngJYoA,1293.76,3.52,talent and nurture it. If someone's
ru44DngJYoA,1296.08,3.36,listening to this right now and they're
ru44DngJYoA,1297.28,4.0,"saying, ""Vin, I love what you just said."
ru44DngJYoA,1299.44,3.2,I'm an introvert. I agree with you.
ru44DngJYoA,1301.28,4.0,There are times when I can and can't
ru44DngJYoA,1302.64,4.76,perform or can't bring it out. How do I
ru44DngJYoA,1305.28,4.32,hold energy? How do I create
ru44DngJYoA,1307.4,3.72,energy? If I have a meeting coming up
ru44DngJYoA,1309.6,3.68,"today, if I'm going to be on a Zoom call"
ru44DngJYoA,1311.12,3.76,"today, what do I do in order to make"
ru44DngJYoA,1313.28,2.879,"sure I'm at my best? Because right now,"
ru44DngJYoA,1314.88,2.88,I'm going from meeting to meeting to
ru44DngJYoA,1316.159,3.681,"meeting to meeting, Zoom call to Zoom"
ru44DngJYoA,1317.76,3.399,"call, I'm just exhausted. First thing is"
ru44DngJYoA,1319.84,4.079,you have to learn how to protect your
ru44DngJYoA,1321.159,4.201,"energy. For example, yesterday I was I"
ru44DngJYoA,1323.919,3.841,was doing a couple of different podcasts
ru44DngJYoA,1325.36,4.16,while I'm here in LA and I didn't leave
ru44DngJYoA,1327.76,4.24,the hotel room. The podcast wasn't until
ru44DngJYoA,1329.52,4.32,4:00. I didn't leave the hotel room at
ru44DngJYoA,1332.0,3.2,all to the point where my videographer
ru44DngJYoA,1333.84,3.12,freaked out and and and just knocked on
ru44DngJYoA,1335.2,2.8,"my door and said, ""Are you okay? Are you"
ru44DngJYoA,1336.96,2.959,"still all right? Are you all right?"" I'm"
ru44DngJYoA,1338.0,3.52,"like, ""Yeah, I'm conserving my energy."""
ru44DngJYoA,1339.919,2.801,"Yeah, I'm a fairly high energy person."
ru44DngJYoA,1341.52,2.48,"So, I have to conserve my energy. So,"
ru44DngJYoA,1342.72,2.48,"all morning is again, I didn't talk to"
ru44DngJYoA,1344.0,3.76,anyone this morning. I had to wait to
ru44DngJYoA,1345.2,4.16,talk to you because if you don't
ru44DngJYoA,1347.76,3.44,conserve your energy and you just give
ru44DngJYoA,1349.36,3.28,"it all the time everywhere, then you"
ru44DngJYoA,1351.2,3.2,"won't have any. So, that's number one."
ru44DngJYoA,1352.64,4.32,"Got to conserve your energy, right? And"
ru44DngJYoA,1354.4,4.56,then the second thing is have go to I
ru44DngJYoA,1356.96,3.599,call them menu items. have some menu
ru44DngJYoA,1358.96,4.32,items that you can quickly reach for.
ru44DngJYoA,1360.559,4.321,"So, one that I love is Wimhof, the"
ru44DngJYoA,1363.28,4.32,"breathing technique, right? The the"
ru44DngJYoA,1364.88,5.039,guided bubble breath. Two cycles of that
ru44DngJYoA,1367.6,4.4,before a meeting. My brain is
ru44DngJYoA,1369.919,5.201,oxygenated. My body feels good. I feel
ru44DngJYoA,1372.0,4.48,like I just I just feel revitalized. Can
ru44DngJYoA,1375.12,3.039,you break the pattern down for us just
ru44DngJYoA,1376.48,4.88,"in case? Yeah. Okay. So, if people don't"
ru44DngJYoA,1378.159,5.481,"know YouTuber, but it's it's 30 deep"
ru44DngJYoA,1381.36,5.199,breaths in and out.
ru44DngJYoA,1383.64,5.159,"So, 30 of that. And then after that, at"
ru44DngJYoA,1386.559,4.641,"the end of the 30th one, you breathe out"
ru44DngJYoA,1388.799,3.681,and then hold your breath. And you'll be
ru44DngJYoA,1391.2,2.719,shocked how long you can hold your
ru44DngJYoA,1392.48,2.64,breath for. You'll be shocked. The first
ru44DngJYoA,1393.919,2.481,"time I did this, I couldn't believe I"
ru44DngJYoA,1395.12,2.48,"could hold it for a minute and a half, 2"
ru44DngJYoA,1396.4,3.12,minutes. I thought I was going to die. I
ru44DngJYoA,1397.6,3.28,thought I was dying. And then at the end
ru44DngJYoA,1399.52,3.6,of you holding your breath for a minute
ru44DngJYoA,1400.88,4.72,"or so, as long as you can. After that,"
ru44DngJYoA,1403.12,6.24,"just take a deep breath in, hold for 15"
ru44DngJYoA,1405.6,4.68,"seconds, and release. And that breathing"
ru44DngJYoA,1409.36,2.52,technique
ru44DngJYoA,1410.28,6.2,alone
ru44DngJYoA,1411.88,6.52,has energized me even when I am doing
ru44DngJYoA,1416.48,4.319,Zoom calls at 3:00 a.m. in the morning
ru44DngJYoA,1418.4,4.159,cuz I work with some US clients. It just
ru44DngJYoA,1420.799,3.24,"gets me three cycles of that, two cycles"
ru44DngJYoA,1422.559,5.201,of that.
ru44DngJYoA,1424.039,4.841,Incredible. I was not a believer in that
ru44DngJYoA,1427.76,2.159,"at all when I first learned. I was like,"
ru44DngJYoA,1428.88,3.039,"""Yeah, surely that's not going to work."""
ru44DngJYoA,1429.919,5.361,What? Breathing. I do that every day.
ru44DngJYoA,1431.919,5.681,"Changed my life. Yeah, I agree. My goto"
ru44DngJYoA,1435.28,5.44,technique to energize myself The next
ru44DngJYoA,1437.6,5.36,"one to me is a snack, something healthy."
